"sales_id","total_price","quantity","price_per_unit","order_date","product_name"
609,218,2,109,"2021-10-13","Mandarin Collar"
610,351,3,117,"2021-10-13","Shearling"
611,98,1,98,"2021-10-13","Camp Collared"
612,182,2,91,"2021-10-13","Pullover"
613,180,2,90,"2021-05-24","Relaxed Leg"
614,100,1,100,"2021-05-24","Bomber"
615,226,2,113,"2021-05-24","Chinos"
616,95,1,95,"2021-06-20","Polo"
617,318,3,106,"2021-09-20","Chambray"
618,98,1,98,"2021-09-20","Leather"
619,226,2,113,"2021-09-20","Chinos"
620,204,2,102,"2021-09-20","Cargo Pants"
621,102,1,102,"2021-09-20","Windbreaker"
622,107,1,107,"2021-04-17","Denim"
623,196,2,98,"2021-04-17","Camp Collared"
624,97,1,97,"2021-04-17","Slim-Fit"
625,224,2,112,"2021-04-17","Tracksuit Bottoms"
626,279,3,93,"2021-04-17","Coach"
627,102,1,102,"2021-07-07","Windbreaker"
628,192,2,96,"2021-07-07","Drawstring"
629,282,3,94,"2021-07-07","Henley"
630,91,1,91,"2021-06-19","Pullover"
631,204,2,102,"2021-06-19","Windbreaker"
632,212,2,106,"2021-06-19","Wool"
633,238,2,119,"2021-06-19","Casual Slim Fit"
634,226,2,113,"2021-06-19","Chinos"
635,196,2,98,"2021-06-19","Camp Collared"
636,279,3,93,"2021-06-19","Coach"
637,105,1,105,"2021-06-19","Pleated"
638,92,1,92,"2021-05-15","Denim"
639,238,2,119,"2021-05-15","Trench Coat"
640,186,2,93,"2021-05-15","Coach"
641,94,1,94,"2021-05-15","Henley"
642,234,2,117,"2021-09-06","Shearling"
643,273,3,91,"2021-09-06","Linen"
644,300,3,100,"2021-09-06","Bomber"
645,102,1,102,"2021-10-18","Cargo Pants"
646,98,1,98,"2021-10-18","Camp Collared"
647,117,1,117,"2021-10-18","Shearling"
648,318,3,106,"2021-10-18","Chambray"
649,208,2,104,"2021-02-05","Dress"
650,306,3,102,"2021-02-05","Windbreaker"
651,192,2,96,"2021-02-05","Oxford Cloth"
652,93,1,93,"2021-02-05","Joggers"
653,188,2,94,"2021-02-05","Henley"
654,204,2,102,"2021-06-15","Windbreaker"
655,107,1,107,"2021-06-15","Denim"
656,105,1,105,"2021-06-15","Cuban Collar"
657,345,3,115,"2021-06-15","Cropped"
658,357,3,119,"2021-04-08","Trench Coat"
659,97,1,97,"2021-04-08","Slim-Fit"
660,100,1,100,"2021-04-08","Bomber"
661,196,2,98,"2021-04-08","Leather"
662,339,3,113,"2021-04-08","Parka"
663,112,1,112,"2021-04-08","Cardigan"
664,306,3,102,"2021-04-08","Cargo Pants"
665,351,3,117,"2021-08-26","Shearling"
666,97,1,97,"2021-08-26","Slim-Fit"
667,357,3,119,"2021-08-26","Trench Coat"
668,288,3,96,"2021-06-15","Oxford Cloth"
669,226,2,113,"2021-06-15","Chinos"
670,276,3,92,"2021-06-15","Denim"
671,300,3,100,"2021-06-15","Bomber"
672,357,3,119,"2021-06-15","Trench Coat"
673,336,3,112,"2021-06-15","Tracksuit Bottoms"
674,119,1,119,"2021-06-15","Trench Coat"
675,288,3,96,"2021-06-15","Drawstring"
676,279,3,93,"2021-06-15","Coach"
677,218,2,109,"2021-02-08","Peacoat"
678,236,2,118,"2021-02-08","Flannel"
679,93,1,93,"2021-02-08","Joggers"
680,119,1,119,"2021-02-08","Casual Slim Fit"
681,306,3,102,"2021-02-08","Cargo Pants"
682,117,1,117,"2021-02-08","Shearling"
683,113,1,113,"2021-05-22","Parka"
684,315,3,105,"2021-05-22","Cuban Collar"
685,236,2,118,"2021-05-22","Puffer"
686,226,2,113,"2021-05-22","Parka"
687,102,1,102,"2021-02-02","Cargo Pants"
688,336,3,112,"2021-02-02","Cardigan"
689,186,2,93,"2021-02-02","Coach"
690,354,3,118,"2021-02-02","Puffer"
691,288,3,96,"2021-08-30","Oxford Cloth"
692,336,3,112,"2021-08-30","Cardigan"
693,112,1,112,"2021-09-28","Tracksuit Bottoms"
694,106,1,106,"2021-01-14","Chambray"
695,273,3,91,"2021-01-14","Pullover"
696,315,3,105,"2021-01-14","Pleated"
697,318,3,106,"2021-01-14","Chambray"
698,107,1,107,"2021-03-03","Denim"
699,294,3,98,"2021-03-03","Leather"
700,96,1,96,"2021-03-03","Drawstring"
701,188,2,94,"2021-03-03","Henley"
702,354,3,118,"2021-03-03","Flannel"
703,109,1,109,"2021-06-22","Peacoat"
704,345,3,115,"2021-06-22","Cropped"
705,285,3,95,"2021-06-22","Polo"
706,212,2,106,"2021-06-22","Chambray"
707,91,1,91,"2021-08-08","Pullover"
708,226,2,113,"2021-08-08","Chinos"
709,315,3,105,"2021-08-08","Cuban Collar"
710,106,1,106,"2021-08-08","Wool"
711,95,1,95,"2021-03-09","Polo"
712,119,1,119,"2021-03-09","Trench Coat"
713,102,1,102,"2021-03-09","Windbreaker"
714,94,1,94,"2021-03-09","Cords"
715,294,3,98,"2021-03-09","Leather"
716,282,3,94,"2021-03-09","Cords"
717,112,1,112,"2021-03-09","Tracksuit Bottoms"
718,198,2,99,"2021-03-09","High-Waisted"
719,294,3,98,"2021-10-21","Leather"
720,113,1,113,"2021-10-21","Parka"
721,327,3,109,"2021-10-21","Peacoat"
722,212,2,106,"2021-10-21","Wool"
723,297,3,99,"2021-10-21","High-Waisted"
724,336,3,112,"2021-10-21","Tracksuit Bottoms"
725,109,1,109,"2021-10-17","Mandarin Collar"
726,90,1,90,"2021-10-17","Relaxed Leg"
727,91,1,91,"2021-10-17","Linen"
728,186,2,93,"2021-10-17","Coach"
729,224,2,112,"2021-10-17","Cardigan"
730,102,1,102,"2021-06-30","Windbreaker"
731,112,1,112,"2021-07-10","Tracksuit Bottoms"
732,198,2,99,"2021-07-10","High-Waisted"
733,214,2,107,"2021-07-10","Denim"
734,119,1,119,"2021-07-10","Trench Coat"
735,354,3,118,"2021-07-10","Puffer"
736,288,3,96,"2021-04-07","Drawstring"
737,100,1,100,"2021-04-07","Bomber"
738,204,2,102,"2021-04-07","Windbreaker"
739,107,1,107,"2021-04-07","Denim"
740,198,2,99,"2021-07-13","High-Waisted"
741,194,2,97,"2021-07-13","Slim-Fit"
742,106,1,106,"2021-07-13","Chambray"
743,184,2,92,"2021-07-13","Denim"
744,190,2,95,"2021-07-13","Polo"
745,354,3,118,"2021-07-13","Flannel"
746,184,2,92,"2021-09-05","Denim"
747,182,2,91,"2021-09-05","Linen"
748,196,2,98,"2021-09-05","Camp Collared"
749,357,3,119,"2021-09-05","Casual Slim Fit"
750,109,1,109,"2021-07-31","Peacoat"
751,92,1,92,"2021-07-31","Denim"
752,118,1,118,"2021-07-31","Flannel"
753,105,1,105,"2021-07-31","Pleated"
754,214,2,107,"2021-07-31","Denim"
755,115,1,115,"2021-07-31","Cropped"
756,184,2,92,"2021-07-31","Denim"
757,188,2,94,"2021-07-31","Cords"
758,276,3,92,"2021-07-31","Denim"
759,97,1,97,"2021-07-31","Slim-Fit"
760,208,2,104,"2021-03-22","Dress"
761,198,2,99,"2021-03-22","High-Waisted"
762,96,1,96,"2021-03-22","Drawstring"
763,180,2,90,"2021-03-22","Relaxed Leg"
764,236,2,118,"2021-03-22","Puffer"
765,294,3,98,"2021-03-22","Leather"
766,312,3,104,"2021-03-22","Dress"
767,204,2,102,"2021-03-22","Windbreaker"
768,94,1,94,"2021-04-25","Cords"
769,279,3,93,"2021-04-25","Joggers"
770,345,3,115,"2021-04-25","Cropped"
771,226,2,113,"2021-04-25","Chinos"
772,226,2,113,"2021-04-25","Chinos"
773,192,2,96,"2021-06-12","Drawstring"
774,109,1,109,"2021-06-12","Peacoat"
775,300,3,100,"2021-06-12","Bomber"
776,196,2,98,"2021-06-12","Leather"
777,312,3,104,"2021-06-12","Dress"
778,339,3,113,"2021-06-12","Parka"
779,94,1,94,"2021-06-12","Henley"
780,182,2,91,"2021-06-12","Linen"
781,210,2,105,"2021-05-21","Pleated"
782,112,1,112,"2021-05-21","Cardigan"
783,190,2,95,"2021-05-21","Polo"
784,96,1,96,"2021-05-21","Oxford Cloth"
785,321,3,107,"2021-05-21","Denim"
786,297,3,99,"2021-06-23","High-Waisted"
787,90,1,90,"2021-06-23","Relaxed Leg"
788,184,2,92,"2021-06-23","Denim"
789,119,1,119,"2021-06-23","Trench Coat"
790,113,1,113,"2021-06-23","Parka"
791,186,2,93,"2021-06-23","Joggers"
792,96,1,96,"2021-06-23","Oxford Cloth"
793,109,1,109,"2021-07-11","Peacoat"
794,351,3,117,"2021-07-11","Shearling"
795,109,1,109,"2021-07-11","Peacoat"
796,186,2,93,"2021-07-11","Coach"
797,212,2,106,"2021-07-11","Chambray"
798,321,3,107,"2021-07-11","Denim"
799,180,2,90,"2021-06-26","Relaxed Leg"
800,96,1,96,"2021-06-26","Drawstring"
801,106,1,106,"2021-06-26","Chambray"
802,184,2,92,"2021-06-26","Denim"
803,270,3,90,"2021-01-10","Relaxed Leg"
804,345,3,115,"2021-01-10","Cropped"
805,96,1,96,"2021-01-10","Oxford Cloth"
806,107,1,107,"2021-01-10","Denim"
807,224,2,112,"2021-01-10","Cardigan"
808,180,2,90,"2021-03-09","Relaxed Leg"
809,354,3,118,"2021-03-09","Puffer"
810,192,2,96,"2021-03-09","Drawstring"
811,224,2,112,"2021-03-09","Cardigan"
812,238,2,119,"2021-03-09","Trench Coat"
813,273,3,91,"2021-03-09","Pullover"
814,294,3,98,"2021-03-09","Leather"
815,93,1,93,"2021-03-09","Joggers"
816,218,2,109,"2021-03-09","Peacoat"
817,339,3,113,"2021-08-17","Parka"
818,94,1,94,"2021-08-17","Henley"
819,109,1,109,"2021-08-17","Mandarin Collar"
820,210,2,105,"2021-08-17","Pleated"
821,188,2,94,"2021-08-17","Cords"
822,204,2,102,"2021-09-14","Windbreaker"
823,93,1,93,"2021-09-14","Coach"
824,117,1,117,"2021-09-14","Shearling"
825,321,3,107,"2021-09-14","Denim"
826,91,1,91,"2021-09-14","Pullover"
827,236,2,118,"2021-09-14","Flannel"
828,196,2,98,"2021-09-14","Camp Collared"
829,210,2,105,"2021-09-14","Cuban Collar"
830,300,3,100,"2021-01-05","Bomber"
831,119,1,119,"2021-01-05","Casual Slim Fit"
832,198,2,99,"2021-01-05","High-Waisted"
833,339,3,113,"2021-01-05","Parka"
834,357,3,119,"2021-01-05","Trench Coat"
835,336,3,112,"2021-01-05","Tracksuit Bottoms"
836,212,2,106,"2021-06-06","Wool"
837,99,1,99,"2021-02-22","High-Waisted"
838,279,3,93,"2021-02-22","Coach"
839,91,1,91,"2021-02-22","Pullover"
840,109,1,109,"2021-03-22","Mandarin Collar"
841,91,1,91,"2021-03-22","Linen"
842,291,3,97,"2021-03-22","Slim-Fit"
843,315,3,105,"2021-03-22","Pleated"
844,282,3,94,"2021-03-22","Henley"
845,282,3,94,"2021-03-22","Cords"
846,104,1,104,"2021-03-22","Dress"
847,93,1,93,"2021-03-22","Joggers"
848,119,1,119,"2021-09-26","Trench Coat"
849,93,1,93,"2021-09-26","Coach"
850,92,1,92,"2021-09-26","Denim"
851,288,3,96,"2021-09-26","Oxford Cloth"
852,345,3,115,"2021-09-26","Cropped"
853,90,1,90,"2021-09-26","Relaxed Leg"
854,104,1,104,"2021-08-20","Dress"
855,95,1,95,"2021-08-20","Polo"
856,190,2,95,"2021-08-20","Polo"
857,98,1,98,"2021-08-20","Camp Collared"
858,291,3,97,"2021-08-20","Slim-Fit"
859,279,3,93,"2021-08-20","Joggers"
860,100,1,100,"2021-02-02","Bomber"
861,105,1,105,"2021-02-02","Cuban Collar"
862,90,1,90,"2021-02-02","Relaxed Leg"
863,196,2,98,"2021-06-10","Camp Collared"
864,238,2,119,"2021-06-10","Trench Coat"
865,273,3,91,"2021-06-10","Pullover"
866,188,2,94,"2021-06-10","Henley"
867,112,1,112,"2021-06-10","Tracksuit Bottoms"
868,321,3,107,"2021-06-10","Denim"
869,312,3,104,"2021-05-29","Dress"
870,99,1,99,"2021-05-29","High-Waisted"
871,112,1,112,"2021-05-29","Tracksuit Bottoms"
872,186,2,93,"2021-05-29","Joggers"
873,93,1,93,"2021-05-29","Joggers"
874,95,1,95,"2021-05-29","Polo"
875,118,1,118,"2021-01-29","Puffer"
876,306,3,102,"2021-01-29","Windbreaker"
877,226,2,113,"2021-02-22","Chinos"
878,238,2,119,"2021-02-22","Casual Slim Fit"
879,200,2,100,"2021-02-22","Bomber"
880,339,3,113,"2021-02-22","Chinos"
881,109,1,109,"2021-02-22","Peacoat"
882,98,1,98,"2021-02-22","Leather"
883,273,3,91,"2021-02-22","Pullover"
884,238,2,119,"2021-02-22","Trench Coat"
885,208,2,104,"2021-02-22","Dress"
886,210,2,105,"2021-10-06","Pleated"
887,306,3,102,"2021-10-06","Windbreaker"
888,327,3,109,"2021-10-06","Peacoat"
889,98,1,98,"2021-10-06","Camp Collared"
890,188,2,94,"2021-10-06","Henley"
891,315,3,105,"2021-10-06","Cuban Collar"
892,238,2,119,"2021-10-06","Trench Coat"
893,192,2,96,"2021-09-15","Oxford Cloth"
894,230,2,115,"2021-09-15","Cropped"
895,218,2,109,"2021-09-15","Mandarin Collar"
896,282,3,94,"2021-04-06","Henley"
897,102,1,102,"2021-04-06","Cargo Pants"
898,236,2,118,"2021-04-06","Puffer"
899,357,3,119,"2021-04-06","Casual Slim Fit"
900,238,2,119,"2021-04-06","Casual Slim Fit"
901,95,1,95,"2021-04-06","Polo"
902,312,3,104,"2021-04-06","Dress"
903,194,2,97,"2021-04-06","Slim-Fit"
904,279,3,93,"2021-04-06","Joggers"
905,218,2,109,"2021-09-26","Mandarin Collar"
906,186,2,93,"2021-09-26","Coach"
907,218,2,109,"2021-09-26","Peacoat"
908,210,2,105,"2021-09-26","Pleated"
909,112,1,112,"2021-09-26","Cardigan"
910,90,1,90,"2021-09-26","Relaxed Leg"
911,276,3,92,"2021-01-10","Denim"
912,354,3,118,"2021-01-10","Flannel"
913,104,1,104,"2021-01-10","Dress"
914,279,3,93,"2021-01-10","Coach"
915,182,2,91,"2021-01-10","Pullover"
916,291,3,97,"2021-04-10","Slim-Fit"
917,336,3,112,"2021-04-10","Tracksuit Bottoms"
918,115,1,115,"2021-04-10","Cropped"
919,106,1,106,"2021-07-17","Chambray"
920,113,1,113,"2021-07-17","Parka"
921,196,2,98,"2021-07-17","Camp Collared"
922,188,2,94,"2021-07-17","Cords"
923,321,3,107,"2021-02-01","Denim"
924,106,1,106,"2021-01-22","Chambray"
925,186,2,93,"2021-01-22","Joggers"
926,184,2,92,"2021-01-22","Denim"
927,118,1,118,"2021-01-22","Flannel"
928,192,2,96,"2021-01-22","Oxford Cloth"
929,105,1,105,"2021-01-22","Cuban Collar"
930,226,2,113,"2021-02-06","Chinos"
931,357,3,119,"2021-02-06","Casual Slim Fit"
932,318,3,106,"2021-02-06","Wool"
933,288,3,96,"2021-02-06","Drawstring"
934,288,3,96,"2021-02-06","Oxford Cloth"
935,93,1,93,"2021-02-06","Coach"
936,300,3,100,"2021-02-06","Bomber"
937,186,2,93,"2021-06-06","Joggers"
938,312,3,104,"2021-06-06","Dress"
939,238,2,119,"2021-06-06","Casual Slim Fit"
940,109,1,109,"2021-06-06","Peacoat"
941,200,2,100,"2021-06-06","Bomber"
942,186,2,93,"2021-06-06","Joggers"
943,279,3,93,"2021-06-06","Coach"
944,119,1,119,"2021-06-06","Trench Coat"
945,94,1,94,"2021-10-23","Henley"
946,315,3,105,"2021-10-23","Cuban Collar"
947,97,1,97,"2021-10-23","Slim-Fit"
948,94,1,94,"2021-10-23","Cords"
949,96,1,96,"2021-10-23","Oxford Cloth"
950,294,3,98,"2021-10-23","Camp Collared"
951,354,3,118,"2021-10-23","Flannel"
952,306,3,102,"2021-04-13","Windbreaker"
953,210,2,105,"2021-04-13","Pleated"
954,188,2,94,"2021-04-13","Henley"
955,279,3,93,"2021-10-22","Joggers"
956,194,2,97,"2021-10-22","Slim-Fit"
957,102,1,102,"2021-10-22","Cargo Pants"
958,109,1,109,"2021-10-22","Peacoat"
959,318,3,106,"2021-10-22","Chambray"
960,210,2,105,"2021-10-22","Cuban Collar"
961,93,1,93,"2021-04-30","Joggers"
962,224,2,112,"2021-04-30","Tracksuit Bottoms"
963,226,2,113,"2021-04-30","Parka"
964,285,3,95,"2021-04-30","Polo"
965,113,1,113,"2021-04-30","Chinos"
966,273,3,91,"2021-08-31","Linen"
967,196,2,98,"2021-08-31","Camp Collared"
968,224,2,112,"2021-08-31","Tracksuit Bottoms"
969,236,2,118,"2021-05-17","Flannel"
970,279,3,93,"2021-05-17","Joggers"
971,279,3,93,"2021-05-17","Coach"
972,285,3,95,"2021-05-17","Polo"
973,327,3,109,"2021-08-24","Peacoat"
974,198,2,99,"2021-08-24","High-Waisted"
975,194,2,97,"2021-08-24","Slim-Fit"
976,184,2,92,"2021-08-24","Denim"
977,339,3,113,"2021-08-24","Chinos"
978,106,1,106,"2021-08-24","Wool"
979,291,3,97,"2021-05-26","Slim-Fit"
980,230,2,115,"2021-05-26","Cropped"
981,214,2,107,"2021-05-26","Denim"
982,192,2,96,"2021-05-26","Oxford Cloth"
983,118,1,118,"2021-05-26","Puffer"
984,354,3,118,"2021-04-15","Flannel"
985,294,3,98,"2021-04-15","Camp Collared"
986,99,1,99,"2021-04-15","High-Waisted"
987,273,3,91,"2021-04-15","Linen"
988,106,1,106,"2021-04-15","Chambray"
989,113,1,113,"2021-04-15","Chinos"
990,100,1,100,"2021-06-21","Bomber"
991,186,2,93,"2021-06-21","Joggers"
992,198,2,99,"2021-06-21","High-Waisted"
993,112,1,112,"2021-06-21","Tracksuit Bottoms"
994,345,3,115,"2021-06-21","Cropped"
995,94,1,94,"2021-09-30","Cords"
996,218,2,109,"2021-09-30","Mandarin Collar"
997,93,1,93,"2021-09-30","Coach"
998,236,2,118,"2021-09-30","Puffer"
999,204,2,102,"2021-02-03","Windbreaker"
1000,204,2,102,"2021-02-03","Windbreaker"
1001,106,1,106,"2021-02-03","Chambray"
1002,95,1,95,"2021-06-01","Polo"
1003,312,3,104,"2021-06-01","Dress"
1004,218,2,109,"2021-06-01","Mandarin Collar"
1005,196,2,98,"2021-06-01","Leather"
1006,96,1,96,"2021-06-01","Drawstring"
1007,294,3,98,"2021-06-01","Leather"
1008,119,1,119,"2021-09-25","Casual Slim Fit"
1009,327,3,109,"2021-09-25","Mandarin Collar"
1010,90,1,90,"2021-09-25","Relaxed Leg"
1011,234,2,117,"2021-09-25","Shearling"
1012,204,2,102,"2021-10-10","Windbreaker"
1013,212,2,106,"2021-10-10","Chambray"
1014,94,1,94,"2021-10-10","Cords"
1015,109,1,109,"2021-10-10","Peacoat"
1016,106,1,106,"2021-10-10","Wool"
1017,354,3,118,"2021-10-10","Puffer"
1018,117,1,117,"2021-05-08","Shearling"
1019,214,2,107,"2021-05-08","Denim"
1020,105,1,105,"2021-05-08","Pleated"
1021,192,2,96,"2021-05-08","Oxford Cloth"
1022,357,3,119,"2021-07-22","Casual Slim Fit"
1023,294,3,98,"2021-07-22","Leather"
1024,224,2,112,"2021-05-09","Tracksuit Bottoms"
1025,214,2,107,"2021-05-09","Denim"
1026,273,3,91,"2021-05-09","Linen"
1027,102,1,102,"2021-05-09","Windbreaker"
1028,300,3,100,"2021-05-09","Bomber"
1029,345,3,115,"2021-10-14","Cropped"
1030,327,3,109,"2021-10-14","Mandarin Collar"
1031,112,1,112,"2021-10-14","Cardigan"
1032,204,2,102,"2021-10-14","Windbreaker"
1033,99,1,99,"2021-10-14","High-Waisted"
1034,282,3,94,"2021-10-14","Henley"
1035,182,2,91,"2021-10-14","Linen"
1036,106,1,106,"2021-10-14","Wool"
1037,285,3,95,"2021-09-14","Polo"
1038,94,1,94,"2021-09-14","Cords"
1039,327,3,109,"2021-09-14","Peacoat"
1040,212,2,106,"2021-09-14","Wool"
1041,109,1,109,"2021-09-14","Peacoat"
1042,104,1,104,"2021-09-14","Dress"
1043,306,3,102,"2021-09-14","Windbreaker"
1044,339,3,113,"2021-06-20","Parka"
1045,115,1,115,"2021-06-20","Cropped"
1046,119,1,119,"2021-06-20","Casual Slim Fit"
1047,109,1,109,"2021-06-20","Peacoat"
1048,98,1,98,"2021-08-10","Camp Collared"
1049,224,2,112,"2021-08-10","Cardigan"
1050,273,3,91,"2021-08-10","Pullover"
1051,182,2,91,"2021-08-10","Pullover"
1052,94,1,94,"2021-04-16","Henley"
1053,92,1,92,"2021-04-16","Denim"
1054,238,2,119,"2021-04-16","Trench Coat"
1055,105,1,105,"2021-04-16","Cuban Collar"
1056,306,3,102,"2021-04-16","Windbreaker"
1057,306,3,102,"2021-07-18","Cargo Pants"
1058,113,1,113,"2021-07-18","Chinos"
1059,339,3,113,"2021-07-18","Chinos"
1060,190,2,95,"2021-07-18","Polo"
1061,285,3,95,"2021-07-18","Polo"
1062,93,1,93,"2021-07-18","Joggers"
1063,270,3,90,"2021-07-18","Relaxed Leg"
1064,94,1,94,"2021-07-12","Henley"
1065,236,2,118,"2021-07-12","Puffer"
1066,315,3,105,"2021-07-12","Pleated"
1067,190,2,95,"2021-01-05","Polo"
1068,113,1,113,"2021-01-05","Chinos"
1069,105,1,105,"2021-01-05","Cuban Collar"
1070,97,1,97,"2021-01-05","Slim-Fit"
1071,188,2,94,"2021-10-10","Cords"
1072,318,3,106,"2021-10-10","Wool"
1073,118,1,118,"2021-10-10","Flannel"
1074,354,3,118,"2021-10-10","Puffer"
1075,351,3,117,"2021-08-03","Shearling"
1076,218,2,109,"2021-08-03","Mandarin Collar"
1077,357,3,119,"2021-08-03","Casual Slim Fit"
1078,119,1,119,"2021-08-03","Trench Coat"
1079,282,3,94,"2021-09-08","Cords"
1080,182,2,91,"2021-09-08","Pullover"
1081,306,3,102,"2021-09-08","Windbreaker"
1082,282,3,94,"2021-03-23","Cords"
1083,94,1,94,"2021-03-23","Henley"
1084,117,1,117,"2021-03-23","Shearling"
1085,96,1,96,"2021-03-23","Oxford Cloth"
1086,345,3,115,"2021-03-23","Cropped"
1087,236,2,118,"2021-03-23","Flannel"
1088,300,3,100,"2021-03-23","Bomber"
1089,214,2,107,"2021-07-07","Denim"
1090,208,2,104,"2021-07-07","Dress"
1091,294,3,98,"2021-07-07","Camp Collared"
1092,306,3,102,"2021-07-07","Windbreaker"
1093,226,2,113,"2021-10-04","Parka"
1094,94,1,94,"2021-10-04","Henley"
1095,200,2,100,"2021-10-04","Bomber"
1096,218,2,109,"2021-10-04","Mandarin Collar"
1097,327,3,109,"2021-10-04","Mandarin Collar"
1098,318,3,106,"2021-10-04","Chambray"
1099,238,2,119,"2021-07-09","Trench Coat"
1100,306,3,102,"2021-07-09","Cargo Pants"
1101,98,1,98,"2021-07-09","Camp Collared"
1102,97,1,97,"2021-07-09","Slim-Fit"
1103,339,3,113,"2021-07-09","Chinos"
1104,226,2,113,"2021-07-09","Parka"
1105,188,2,94,"2021-07-09","Cords"
1106,204,2,102,"2021-07-09","Windbreaker"
1107,102,1,102,"2021-07-09","Windbreaker"
1108,354,3,118,"2021-01-06","Puffer"
1109,94,1,94,"2021-01-06","Cords"
1110,92,1,92,"2021-01-06","Denim"
1111,270,3,90,"2021-01-06","Relaxed Leg"
1112,188,2,94,"2021-01-06","Henley"
1113,204,2,102,"2021-10-08","Windbreaker"
1114,113,1,113,"2021-10-08","Parka"
1115,273,3,91,"2021-10-08","Linen"
1116,102,1,102,"2021-08-31","Cargo Pants"
1117,104,1,104,"2021-08-31","Dress"
1118,93,1,93,"2021-08-31","Coach"
1119,196,2,98,"2021-03-20","Camp Collared"
1120,186,2,93,"2021-03-20","Coach"
1121,96,1,96,"2021-03-20","Oxford Cloth"
1122,109,1,109,"2021-03-20","Peacoat"
1123,184,2,92,"2021-03-20","Denim"
1124,273,3,91,"2021-05-02","Pullover"
1125,190,2,95,"2021-05-02","Polo"
1126,214,2,107,"2021-05-02","Denim"
1127,312,3,104,"2021-05-02","Dress"
1128,297,3,99,"2021-05-02","High-Waisted"
1129,318,3,106,"2021-09-03","Chambray"
1130,210,2,105,"2021-09-03","Pleated"
1131,94,1,94,"2021-09-03","Cords"
1132,357,3,119,"2021-09-03","Trench Coat"
1133,288,3,96,"2021-09-18","Drawstring"
1134,318,3,106,"2021-09-18","Chambray"
1135,91,1,91,"2021-09-18","Linen"
1136,315,3,105,"2021-09-28","Pleated"
1137,273,3,91,"2021-09-28","Linen"
1138,236,2,118,"2021-09-28","Flannel"
1139,194,2,97,"2021-09-28","Slim-Fit"
1140,273,3,91,"2021-09-28","Pullover"
1141,192,2,96,"2021-07-15","Oxford Cloth"
1142,100,1,100,"2021-07-15","Bomber"
1143,113,1,113,"2021-07-15","Chinos"
1144,93,1,93,"2021-07-15","Coach"
1145,99,1,99,"2021-07-15","High-Waisted"
1146,182,2,91,"2021-07-15","Linen"
1147,192,2,96,"2021-03-16","Oxford Cloth"
1148,106,1,106,"2021-03-16","Wool"
1149,190,2,95,"2021-03-16","Polo"
1150,204,2,102,"2021-03-16","Windbreaker"
1151,354,3,118,"2021-03-16","Flannel"
1152,270,3,90,"2021-03-17","Relaxed Leg"
1153,188,2,94,"2021-03-17","Cords"
1154,354,3,118,"2021-03-17","Flannel"
1155,315,3,105,"2021-03-17","Cuban Collar"
1156,196,2,98,"2021-03-17","Camp Collared"
1157,109,1,109,"2021-03-17","Mandarin Collar"
1158,297,3,99,"2021-10-13","High-Waisted"
1159,321,3,107,"2021-10-13","Denim"
1160,106,1,106,"2021-01-27","Wool"
1161,190,2,95,"2021-01-27","Polo"
1162,118,1,118,"2021-01-27","Puffer"
1163,276,3,92,"2021-01-27","Denim"
1164,96,1,96,"2021-01-27","Oxford Cloth"
1165,315,3,105,"2021-01-27","Cuban Collar"
1166,238,2,119,"2021-07-22","Casual Slim Fit"
1167,186,2,93,"2021-07-22","Joggers"
1168,218,2,109,"2021-07-22","Mandarin Collar"
1169,288,3,96,"2021-08-25","Oxford Cloth"
1170,318,3,106,"2021-08-25","Wool"
1171,94,1,94,"2021-08-25","Cords"
1172,97,1,97,"2021-08-25","Slim-Fit"
1173,294,3,98,"2021-08-25","Camp Collared"
1174,357,3,119,"2021-08-25","Trench Coat"
1175,119,1,119,"2021-07-06","Casual Slim Fit"
1176,300,3,100,"2021-07-06","Bomber"
1177,321,3,107,"2021-09-02","Denim"
1178,282,3,94,"2021-09-02","Cords"
1179,91,1,91,"2021-09-02","Pullover"
1180,196,2,98,"2021-09-02","Camp Collared"
1181,279,3,93,"2021-09-02","Coach"
1182,279,3,93,"2021-05-06","Joggers"
1183,186,2,93,"2021-05-06","Coach"
1184,354,3,118,"2021-05-06","Puffer"
1185,186,2,93,"2021-05-06","Joggers"
1186,118,1,118,"2021-06-19","Puffer"
1187,336,3,112,"2021-06-19","Cardigan"
1188,214,2,107,"2021-06-19","Denim"
1189,112,1,112,"2021-06-19","Tracksuit Bottoms"
1190,315,3,105,"2021-10-19","Pleated"
